"Ratio,O/F","pc,Pa",Nozzleinl,Nozzleexi,"rho,kg/m^","Tc,K",M,gamma,k,"c*,m/s","Isopt,s","Isvac,s",Cfopt,Cfvac,c.factor,_1
24.3,1601325,0,1,0,2626.2263,29.0858,1.1977,1.1949,1334.3734,184.1730,209.2447,1.3535,1.5378,1,
24.3,1701325,0,1,0,2627.5906,29.089,1.1982,1.1954,1334.4455,185.6839,210.2314,1.3646,1.545,1,
24.3,1801325,0,1,0,2628.8575,29.092,1.1986,1.1959,1334.5119,187.0816,211.1489,1.3748,1.5516,1,
24.3,1901325,0,1,0,2630.0386,29.0948,1.1991,1.1964,1334.5732,188.3766,212.0021,1.3842,1.5578,1,
24.3,2001325,0,1,0,2631.1438,29.0974,1.1995,1.1969,1334.6301,189.5833,212.8002,1.393,1.5636,1,
24.3,2101325,0,1,0,2632.1811,29.0998,1.1998,1.1973,1334.6831,190.7118,213.549,1.4013,1.5691,1,
24.3,2201325,0,1,0,2633.1578,29.1021,1.2002,1.1977,1334.7326,191.7705,214.2538,1.409,1.5742,1,
24.3,2301325,0,1,0,2634.0797,29.1043,1.2006,1.1981,1334.779,192.7693,214.9213,1.4163,1.579,1,
24.3,2401325,0,1,0,2634.9521,29.1063,1.2009,1.1984,1334.8226,193.7095,215.5506,1.4231,1.5836,1,
24.3,2501325,0,1,0,2635.7795,29.1083,1.2012,1.1988,1334.8637,194.5989,216.1475,1.4296,1.5879,1,
24.3,2601325,0,1,0,2636.5659,29.1101,1.2015,1.1991,1334.9025,195.4425,216.7149,1.4358,1.5921,1,
24.3,2701325,0,1,0,2637.3146,29.1119,1.2018,1.1994,1334.9393,196.2436,217.2548,1.4416,1.596,1,
24.3,2801325,0,1,0,2638.0288,29.1135,1.2021,1.1997,1334.9742,197.0071,217.7706,1.4472,1.5997,1,
24.3,2901325,0,1,0,2638.7112,29.1152,1.2023,1.2,1335.0073,197.7344,218.2626,1.4525,1.6033,1,
24.3,3001325,0,1,0,2639.3642,29.1167,1.2026,1.2003,1335.0389,198.4296,218.7338,1.4576,1.6067,1,
24.3,3101325,0,1,0,2639.99,29.1182,1.2028,1.2006,1335.069,199.0942,219.185,1.4624,1.61,1,
24.3,3201325,0,1,0,2640.5905,29.1196,1.203,1.2008,1335.0977,199.7275,219.6146,1.4671,1.6131,1,
24.3,3301325,0,1,0,2641.1674,29.1209,1.2033,1.2011,1335.1252,200.3440,220.0356,1.4715,1.6162,1,
24.3,3401325,0,1,0,2641.7223,29.1223,1.2035,1.2013,1335.1516,200.9311,220.4359,1.4758,1.6191,1,
24.3,3501325,0,1,0,2642.2567,29.1235,1.2037,1.2015,1335.1768,201.4959,220.8215,1.48,1.6219,1,
24.3,3601325,0,1,0,2642.7719,29.1247,1.2039,1.2017,1335.2011,202.0399,221.1933,1.4839,1.6246,1,
24.3,3701325,0,1,0,2643.2691,29.1259,1.2041,1.202,1335.2244,202.5643,221.5522,1.4877,1.6272,1,
24.3,3801325,0,1,0,2643.7492,29.127,1.2043,1.2022,1335.2468,203.0703,221.8989,1.4914,1.6297,1,
24.3,3901325,0,1,0,2644.2135,29.1281,1.2045,1.2024,1335.2685,203.5592,222.2342,1.495,1.6322,1,
24.3,4001325,0,1,0,2644.6626,29.1292,1.2046,1.2026,1335.2893,204.0297,222.5567,1.4984,1.6345,1,
24.3,4101325,0,1,0,2645.0975,29.1302,1.2048,1.2028,1335.3094,204.4914,222.875,1.5018,1.6368,1,
24.3,4201325,0,1,0,2645.519,29.1312,1.205,1.2029,1335.3288,204.9342,223.1796,1.505,1.639,1,
24.3,4301325,0,1,0,2645.9278,29.1322,1.2051,1.2031,1335.3476,205.3638,223.4755,1.5082,1.6412,1,
24.3,4401325,0,1,0,2646.3245,29.1331,1.2053,1.2033,1335.3658,205.7801,223.7623,1.5112,1.6433,1,
24.3,4501325,0,1,0,2646.7097,29.134,1.2054,1.2035,1335.3834,206.1840,224.0408,1.5142,1.6453,1,
24.3,4601325,0,1,0,2647.084,29.1349,1.2056,1.2036,1335.4004,206.5765,224.3117,1.517,1.6473,1,
24.3,4701325,0,1,0,2647.448,29.1358,1.2057,1.2038,1335.417,206.9579,224.5751,1.5198,1.6492,1,
24.3,4801325,0,1,0,2647.8022,29.1366,1.2059,1.2039,1335.433,207.3288,224.8314,1.5225,1.651,1,
24.3,4901325,0,1,0,2648.1469,29.1375,1.206,1.2041,1335.4486,207.6896,225.0811,1.5251,1.6528,1,
24.3,5001325,0,1,0,2648.4826,29.1383,1.2062,1.2042,1335.4637,208.0401,225.3234,1.5277,1.6546,1,
24.3,5101325,0,1,0,2648.8098,29.139,1.2063,1.2044,1335.4784,208.3815,225.5596,1.5302,1.6563,1,
24.3,5201325,0,1,0,2649.1288,29.1398,1.2064,1.2045,1335.4927,208.7148,225.7906,1.5326,1.658,1,
24.3,5301325,0,1,0,2649.4399,29.1405,1.2065,1.2047,1335.5066,209.0406,226.0165,1.535,1.6596,1,
24.3,5401325,0,1,0,2649.7435,29.1413,1.2067,1.2048,1335.5202,209.3585,226.2373,1.5373,1.6612,1,
24.3,5501325,0,1,0,2650.04,29.142,1.2068,1.2049,1335.5334,209.6722,226.456,1.5396,1.6628,1,
24.3,5601325,0,1,0,2650.3295,29.1426,1.2069,1.2051,1335.5462,209.9746,226.666,1.5418,1.6644,1,
24.3,5701325,0,1,0,2650.6124,29.1433,1.207,1.2052,1335.5588,210.2700,226.8713,1.544,1.6659,1,
24.3,5801325,0,1,0,2650.889,29.144,1.2071,1.2053,1335.571,210.5588,227.072,1.5461,1.6673,1,
24.3,5901325,0,1,0,2651.1594,29.1446,1.2072,1.2054,1335.583,210.8411,227.2684,1.5481,1.6687,1,
24.3,6001325,0,1,0,2651.424,29.1453,1.2074,1.2055,1335.5946,211.1172,227.4606,1.5501,1.6701,1,
24.3,6101325,0,1,0,2651.6829,29.1459,1.2075,1.2057,1335.606,211.3859,227.6473,1.5521,1.6715,1,
24.3,6201325,0,1,0,2651.9363,29.1465,1.2076,1.2058,1335.6171,211.6500,227.8312,1.554,1.6728,1,
24.3,6301325,0,1,0,2652.1845,29.1471,1.2077,1.2059,1335.628,211.9092,228.0119,1.5559,1.6741,1,
24.3,6401325,0,1,0,2652.4276,29.1477,1.2078,1.206,1335.6386,212.1672,228.1928,1.5578,1.6755,1,
24.3,6501325,0,1,0,2652.6658,29.1482,1.2079,1.2061,1335.649,212.4156,228.366,1.5596,1.6767,1,
24.3,6601325,0,1,0,2652.8994,29.1488,1.208,1.2062,1335.6592,212.6592,228.5361,1.5614,1.678,1,
24.3,6701325,0,1,0,2653.1283,29.1493,1.2081,1.2063,1335.6691,212.8980,228.7027,1.5631,1.6792,1,
24.3,6801325,0,1,0,2653.3529,29.1499,1.2081,1.2064,1335.6789,213.1323,228.8663,1.5648,1.6804,1,
24.3,6901325,0,1,0,2653.5732,29.1504,1.2082,1.2065,1335.6884,213.3620,229.0268,1.5665,1.6815,1,
24.3,7001325,0,1,0,2653.7894,29.1509,1.2083,1.2066,1335.6978,213.5837,229.1808,1.5681,1.6826,1,
24.3,7101325,0,1,0,2654.0016,29.1514,1.2084,1.2067,1335.707,213.8101,229.3403,1.5698,1.6838,1,
24.3,7201325,0,1,0,2654.2099,29.1519,1.2085,1.2068,1335.7159,214.0272,229.4921,1.5714,1.6849,1,
24.3,7301325,0,1,0,2654.4145,29.1524,1.2086,1.2069,1335.7247,214.2407,229.6414,1.5729,1.686,1,
24.3,7401325,0,1,0,2654.6155,29.1529,1.2087,1.207,1335.7334,214.4503,229.7881,1.5744,1.6871,1,
24.3,7501325,0,1,0,2654.813,29.1534,1.2087,1.2071,1335.7419,214.6562,229.9322,1.5759,1.6881,1,
24.3,7601325,0,1,0,2655.0071,29.1538,1.2088,1.2071,1335.7502,214.8583,230.0736,1.5774,1.6891,1,
24.3,7701325,0,1,0,2655.1979,29.1543,1.2089,1.2072,1335.7583,215.0572,230.2129,1.5789,1.6901,1,
24.3,7801325,0,1,0,2655.3854,29.1547,1.209,1.2073,1335.7664,215.2517,230.3489,1.5803,1.6911,1,
24.3,7901325,0,1,0,2655.5699,29.1552,1.2091,1.2074,1335.7742,215.4433,230.483,1.5817,1.6921,1,
24.3,8001325,0,1,0,2655.7513,29.1556,1.2091,1.2075,1335.782,215.6323,230.6154,1.5831,1.6931,1,
24.3,8101325,0,1,0,2655.9299,29.156,1.2092,1.2076,1335.7896,215.8233,230.7505,1.5845,1.694,1,
24.3,8201325,0,1,0,2656.1055,29.1565,1.2093,1.2076,1335.797,216.0065,230.8791,1.5858,1.695,1,
24.3,8301325,0,1,0,2656.2784,29.1569,1.2094,1.2077,1335.8044,216.1808,230.9998,1.5871,1.6959,1,
24.3,8401325,0,1,0,2656.4486,29.1573,1.2094,1.2078,1335.8116,216.3642,231.13,1.5884,1.6968,1,
24.3,8501325,0,1,0,2656.6161,29.1577,1.2095,1.2079,1335.8187,216.5389,231.2526,1.5897,1.6977,1,
24.3,8601325,0,1,0,2656.7811,29.1581,1.2096,1.208,1335.8256,216.7111,231.3734,1.5909,1.6986,1,
24.3,8701325,0,1,0,2656.9436,29.1585,1.2096,1.208,1335.8325,216.8806,231.4925,1.5922,1.6994,1,
24.3,8801325,0,1,0,2657.1037,29.1589,1.2097,1.2081,1335.8393,217.0477,231.6098,1.5934,1.7003,1,
24.3,8901325,0,1,0,2657.2614,29.1593,1.2098,1.2082,1335.8459,217.2123,231.7255,1.5946,1.7011,1,
24.3,9001325,0,1,0,2657.4168,29.1596,1.2098,1.2082,1335.8524,217.3734,231.8384,1.5958,1.702,1,
24.3,9101325,0,1,0,2657.57,29.16,1.2099,1.2083,1335.8589,217.5326,231.9501,1.5969,1.7028,1,
24.3,9201325,0,1,0,2657.721,29.1604,1.21,1.2084,1335.8652,217.6900,232.0607,1.5981,1.7036,1,
24.3,9301325,0,1,0,2657.8699,29.1607,1.21,1.2084,1335.8715,217.8501,232.1744,1.5992,1.7044,1,
24.3,9401325,0,1,0,2658.0167,29.1611,1.2101,1.2085,1335.8776,218.0034,232.2823,1.6004,1.7052,1,
24.3,9500000,0,1,0,2658.1595,29.1614,1.2101,1.2086,1335.8836,218.1526,232.3872,1.6014,1.7059,1,
24.4,101325,0,1,0,2537.7677,28.8889,1.173,1.1668,1327.5434,nan,0,0,0,1,
24.4,201325,0,1,0,2563.5352,28.9489,1.1794,1.1743,1329.5677,99.8851,168.7438,0.7367,1.2446,1,
24.4,301325,0,1,0,2577.2938,28.9809,1.1832,1.1786,1330.5753,124.0170,175.8435,0.914,1.296,1,
24.4,401325,0,1,0,2586.441,29.0023,1.1858,1.1816,1331.2087,137.8297,182.0951,1.0154,1.3414,1,
24.4,501325,0,1,0,2593.1806,29.018,1.1879,1.1839,1331.6558,147.2283,186.9508,1.0842,1.3768,1,
24.4,601325,0,1,0,2598.4562,29.0303,1.1895,1.1858,1331.9926,154.2143,190.811,1.1354,1.4048,1,
24.4,701325,0,1,0,2602.7552,29.0403,1.1909,1.1874,1332.2585,159.7003,193.971,1.1755,1.4278,1,
24.4,801325,0,1,0,2606.3602,29.0487,1.1921,1.1887,1332.4755,164.1755,196.6239,1.2083,1.4471,1,
24.4,901325,0,1,0,2609.4489,29.0559,1.1931,1.1898,1332.6573,167.9311,198.899,1.2358,1.4636,1,
24.4,1001325,0,1,0,2612.1401,29.0622,1.1941,1.1909,1332.8125,171.1445,200.8773,1.2593,1.478,1,
24.4,1101325,0,1,0,2614.5166,29.0678,1.1949,1.1918,1332.947,173.9417,202.6223,1.2797,1.4907,1,
24.4,1201325,0,1,0,2616.6385,29.0727,1.1956,1.1926,1333.0652,176.4104,204.1794,1.2978,1.502,1,
24.4,1301325,0,1,0,2618.5506,29.0772,1.1963,1.1933,1333.1702,178.6113,205.5801,1.3138,1.5122,1,
24.4,1401325,0,1,0,2620.2871,29.0813,1.1969,1.194,1333.2643,180.5913,206.8497,1.3283,1.5215,1,
24.4,1501325,0,1,0,2621.8748,29.085,1.1975,1.1947,1333.3493,182.3925,208.0135,1.3415,1.5299,1,
24.4,1601325,0,1,0,2623.3348,29.0884,1.198,1.1952,1333.4266,184.0350,209.0804,1.3535,1.5377,1,
24.4,1701325,0,1,0,2624.6844,29.0915,1.1985,1.1958,1333.4973,185.5442,210.0658,1.3645,1.5448,1,
24.4,1801325,0,1,0,2625.9375,29.0945,1.1989,1.1963,1333.5623,186.9403,210.9821,1.3747,1.5515,1,
24.4,1901325,0,1,0,2627.1056,29.0972,1.1994,1.1968,1333.6224,188.2339,211.8343,1.3842,1.5577,1,
24.4,2001325,0,1,0,2628.1986,29.0998,1.1998,1.1972,1333.6781,189.4392,212.6313,1.393,1.5635,1,
24.4,2101325,0,1,0,2629.2245,29.1022,1.2002,1.1976,1333.73,190.5664,213.3791,1.4012,1.5689,1,
24.4,2201325,0,1,0,2630.1902,29.1045,1.2005,1.198,1333.7785,191.6239,214.083,1.4089,1.5741,1,
24.4,2301325,0,1,0,2631.1018,29.1066,1.2009,1.1984,1333.8239,192.6216,214.7496,1.4162,1.5789,1,
24.4,2401325,0,1,0,2631.9645,29.1086,1.2012,1.1988,1333.8667,193.5608,215.3781,1.4231,1.5835,1,
24.4,2501325,0,1,0,2632.7825,29.1105,1.2015,1.1991,1333.9069,194.4483,215.9734,1.4296,1.5878,1,
24.4,2601325,0,1,0,2633.56,29.1124,1.2018,1.1995,1333.945,195.2916,216.5408,1.4357,1.5919,1,
24.4,2701325,0,1,0,2634.3002,29.1141,1.2021,1.1998,1333.981,196.0919,217.08,1.4416,1.5958,1,
24.4,2801325,0,1,0,2635.0063,29.1158,1.2024,1.2001,1334.0151,196.8544,217.5951,1.4471,1.5996,1,
24.4,2901325,0,1,0,2635.6809,29.1174,1.2026,1.2004,1334.0476,197.5809,218.0865,1.4524,1.6032,1,
24.4,3001325,0,1,0,2636.3264,29.1189,1.2029,1.2006,1334.0785,198.2748,218.5567,1.4575,1.6066,1,
24.4,3101325,0,1,0,2636.945,29.1203,1.2031,1.2009,1334.108,198.9391,219.0076,1.4623,1.6099,1,
24.4,3201325,0,1,0,2637.5385,29.1217,1.2033,1.2012,1334.1361,199.5769,219.4415,1.467,1.613,1,
24.4,3301325,0,1,0,2638.1088,29.1231,1.2036,1.2014,1334.163,200.1874,219.8571,1.4715,1.616,1,
24.4,3401325,0,1,0,2638.6573,29.1244,1.2038,1.2016,1334.1888,200.7739,220.2569,1.4757,1.6189,1,
24.4,3501325,0,1,0,2639.1855,29.1256,1.204,1.2019,1334.2136,201.3380,220.6419,1.4799,1.6217,1,
24.4,3601325,0,1,0,2639.6947,29.1268,1.2042,1.2021,1334.2373,201.8813,221.0132,1.4838,1.6244,1,
24.4,3701325,0,1,0,2640.186,29.128,1.2044,1.2023,1334.2602,202.4051,221.3716,1.4877,1.6271,1,
24.4,3801325,0,1,0,2640.6606,29.1291,1.2046,1.2025,1334.2821,202.9106,221.7179,1.4913,1.6296,1,
24.4,3901325,0,1,0,2641.1193,29.1302,1.2048,1.2027,1334.3033,203.3988,222.0527,1.4949,1.632,1,
24.4,4001325,0,1,0,2641.5632,29.1312,1.2049,1.2029,1334.3237,203.8732,222.3789,1.4984,1.6344,1,
24.4,4101325,0,1,0,2641.993,29.1323,1.2051,1.2031,1334.3434,204.3299,222.6927,1.5017,1.6367,1,
24.4,4201325,0,1,0,2642.4096,29.1332,1.2053,1.2033,1334.3624,204.7726,222.9972,1.5049,1.6389,1,
24.4,4301325,0,1,0,2642.8135,29.1342,1.2054,1.2034,1334.3808,205.2013,223.2923,1.5081,1.641,1,
24.4,4401325,0,1,0,2643.2055,29.1351,1.2056,1.2036,1334.3986,205.6171,223.5787,1.5111,1.6431,1,
24.4,4501325,0,1,0,2643.5861,29.136,1.2057,1.2038,1334.4158,206.0205,223.8569,1.514,1.6451,1,
24.4,4601325,0,1,0,2643.956,29.1369,1.2059,1.2039,1334.4325,206.4125,224.1274,1.5169,1.6471,1,
24.4,4701325,0,1,0,2644.3157,29.1378,1.206,1.2041,1334.4487,206.7934,224.3904,1.5197,1.649,1,
24.4,4801325,0,1,0,2644.6656,29.1386,1.2062,1.2043,1334.4644,207.1639,224.6464,1.5224,1.6509,1,
24.4,4901325,0,1,0,2645.0062,29.1394,1.2063,1.2044,1334.4797,207.5243,224.8957,1.525,1.6527,1,
24.4,5001325,0,1,0,2645.3379,29.1402,1.2065,1.2046,1334.4945,207.8737,225.1371,1.5276,1.6544,1,
24.4,5101325,0,1,0,2645.6612,29.1409,1.2066,1.2047,1334.5089,208.2152,225.3734,1.5301,1.6562,1,
24.4,5201325,0,1,0,2645.9764,29.1417,1.2067,1.2048,1334.5229,208.5528,225.6085,1.5325,1.6579,1,
24.4,5301325,0,1,0,2646.2838,29.1424,1.2068,1.205,1334.5365,208.8777,225.8338,1.5349,1.6595,1,
24.4,5401325,0,1,0,2646.5838,29.1431,1.207,1.2051,1334.5498,209.1951,226.054,1.5372,1.6611,1,
24.4,5501325,0,1,0,2646.8766,29.1438,1.2071,1.2052,1334.5627,209.5044,226.2687,1.5395,1.6627,1,
24.4,5601325,0,1,0,2647.1627,29.1445,1.2072,1.2054,1334.5753,209.8064,226.4784,1.5417,1.6642,1,
24.4,5701325,0,1,0,2647.4422,29.1452,1.2073,1.2055,1334.5876,210.1015,226.6834,1.5438,1.6657,1,
24.4,5801325,0,1,0,2647.7154,29.1458,1.2074,1.2056,1334.5996,210.3899,226.8839,1.5459,1.6671,1,
24.4,5901325,0,1,0,2647.9826,29.1465,1.2075,1.2057,1334.6113,210.6719,227.08,1.548,1.6686,1,
24.4,6001325,0,1,0,2648.2439,29.1471,1.2076,1.2059,1334.6227,210.9467,227.271,1.55,1.67,1,
24.4,6101325,0,1,0,2648.4997,29.1477,1.2078,1.206,1334.6338,211.2157,227.4581,1.552,1.6713,1,
24.4,6201325,0,1,0,2648.75,29.1483,1.2079,1.2061,1334.6447,211.4796,227.6418,1.5539,1.6727,1,
24.4,6301325,0,1,0,2648.9952,29.1489,1.208,1.2062,1334.6554,211.7385,227.8223,1.5558,1.674,1,
24.4,6401325,0,1,0,2649.2354,29.1495,1.2081,1.2063,1334.6658,211.9962,228.003,1.5577,1.6753,1,
24.4,6501325,0,1,0,2649.4707,29.15,1.2082,1.2064,1334.6759,212.2445,228.1761,1.5595,1.6765,1,
24.4,6601325,0,1,0,2649.7014,29.1506,1.2082,1.2065,1334.6859,212.4878,228.3459,1.5613,1.6778,1,
24.4,6701325,0,1,0,2649.9276,29.1511,1.2083,1.2066,1334.6957,212.7263,228.5123,1.563,1.679,1,
24.4,6801325,0,1,0,2650.1494,29.1516,1.2084,1.2067,1334.7052,212.9603,228.6757,1.5647,1.6802,1,
24.4,6901325,0,1,0,2650.367,29.1522,1.2085,1.2068,1334.7145,213.1859,228.8324,1.5664,1.6813,1,
24.4,7001325,0,1,0,2650.5805,29.1527,1.2086,1.2069,1334.7237,213.4162,228.9945,1.568,1.6825,1,
24.4,7101325,0,1,0,2650.7901,29.1532,1.2087,1.207,1334.7327,213.6371,229.1488,1.5697,1.6836,1,
24.4,7201325,0,1,0,2650.9959,29.1537,1.2088,1.2071,1334.7415,213.8541,229.3006,1.5712,1.6847,1,
24.4,7301325,0,1,0,2651.198,29.1542,1.2089,1.2072,1334.7501,214.0673,229.4497,1.5728,1.6858,1,
24.4,7401325,0,1,0,2651.3966,29.1546,1.209,1.2073,1334.7586,214.2766,229.5961,1.5743,1.6869,1,
24.4,7501325,0,1,0,2651.5916,29.1551,1.209,1.2074,1334.7669,214.4819,229.7398,1.5758,1.6879,1,
24.4,7601325,0,1,0,2651.7833,29.1556,1.2091,1.2075,1334.775,214.6841,229.8812,1.5773,1.6889,1,
24.4,7701325,0,1,0,2651.9718,29.156,1.2092,1.2075,1334.783,214.8827,230.0204,1.5787,1.69,1,
24.4,7801325,0,1,0,2652.157,29.1565,1.2093,1.2076,1334.7908,215.0763,230.1555,1.5802,1.6909,1,
24.4,7901325,0,1,0,2652.3392,29.1569,1.2093,1.2077,1334.7986,215.2682,230.2899,1.5816,1.6919,1,
24.4,8001325,0,1,0,2652.5184,29.1573,1.2094,1.2078,1334.8061,215.4619,230.4268,1.583,1.6929,1,
24.4,8101325,0,1,0,2652.6947,29.1578,1.2095,1.2079,1334.8136,215.6479,230.5572,1.5843,1.6939,1,
24.4,8201325,0,1,0,2652.8682,29.1582,1.2096,1.208,1334.8209,215.8310,230.6856,1.5857,1.6948,1,
24.4,8301325,0,1,0,2653.039,29.1586,1.2096,1.208,1334.8281,216.0109,230.8117,1.587,1.6957,1,
24.4,8401325,0,1,0,2653.207,29.159,1.2097,1.2081,1334.8351,216.1882,230.9361,1.5883,1.6966,1,
24.4,8501325,0,1,0,2653.3725,29.1594,1.2098,1.2082,1334.8421,216.3627,231.0585,1.5895,1.6975,1,
24.4,8601325,0,1,0,2653.5355,29.1598,1.2099,1.2083,1334.8489,216.5346,231.1792,1.5908,1.6984,1,
24.4,8701325,0,1,0,2653.696,29.1602,1.2099,1.2083,1334.8556,216.7039,231.2981,1.592,1.6993,1,
24.4,8801325,0,1,0,2653.8541,29.1606,1.21,1.2084,1334.8622,216.8708,231.4153,1.5933,1.7001,1,
24.4,8901325,0,1,0,2654.0098,29.1609,1.2101,1.2085,1334.8687,217.0340,231.5297,1.5944,1.7009,1,
24.4,9001325,0,1,0,2654.1633,29.1613,1.2101,1.2085,1334.8751,217.1953,231.6428,1.5956,1.7018,1,
24.4,9101325,0,1,0,2654.3146,29.1617,1.2102,1.2086,1334.8814,217.3549,231.7549,1.5968,1.7026,1,
24.4,9201325,0,1,0,2654.4637,29.162,1.2102,1.2087,1334.8876,217.5121,231.8654,1.5979,1.7034,1,
24.4,9301325,0,1,0,2654.6107,29.1624,1.2103,1.2087,1334.8937,217.6722,231.9791,1.5991,1.7042,1,
24.4,9401325,0,1,0,2654.7557,29.1627,1.2104,1.2088,1334.8998,217.8253,232.0868,1.6002,1.705,1,
24.4,9500000,0,1,0,2654.8968,29.1631,1.2104,1.2089,1334.9056,217.9743,232.1916,1.6013,1.7058,1,
24.5,101325,0,1,0,2535.6473,28.8933,1.1733,1.1672,1326.7108,nan,0,0,0,1,
24.5,201325,0,1,0,2561.2178,28.9528,1.1797,1.1746,1328.6988,99.8281,168.6397,0.7368,1.2447,1,
24.5,301325,0,1,0,2574.8612,28.9845,1.1835,1.179,1329.6883,123.9406,175.7257,0.9141,1.296,1,
24.5,401325,0,1,0,2583.9275,29.0056,1.1862,1.182,1330.3102,137.7407,181.9677,1.0154,1.3414,1,
24.5,501325,0,1,0,2590.6051,29.0212,1.1882,1.1843,1330.7488,147.1302,186.8167,1.0842,1.3767,1,
24.5,601325,0,1,0,2595.8308,29.0334,1.1899,1.1862,1331.0792,154.1091,190.6716,1.1354,1.4048,1,
24.5,701325,0,1,0,2600.0882,29.0433,1.1913,1.1877,1331.34,159.5895,193.8273,1.1755,1.4277,1,
24.5,801325,0,1,0,2603.6576,29.0516,1.1924,1.1891,1331.5528,164.0599,196.4768,1.2083,1.447,1,
24.5,901325,0,1,0,2606.7154,29.0588,1.1935,1.1902,1331.7311,167.8116,198.7489,1.2357,1.4636,1,
24.5,1001325,0,1,0,2609.3792,29.065,1.1944,1.1912,1331.8831,171.0216,200.7247,1.2592,1.4779,1,
24.5,1101325,0,1,0,2611.7313,29.0705,1.1952,1.1921,1332.015,173.8157,202.4674,1.2797,1.4906,1,
24.5,1201325,0,1,0,2613.8311,29.0754,1.1959,1.193,1332.1309,176.2817,204.0225,1.2977,1.5019,1,
24.5,1301325,0,1,0,2615.7231,29.0798,1.1966,1.1937,1332.2337,178.4801,205.4213,1.3138,1.5121,1,
24.5,1401325,0,1,0,2617.4412,29.0838,1.1972,1.1944,1332.3259,180.4578,206.6891,1.3283,1.5213,1,
24.5,1501325,0,1,0,2619.0119,29.0875,1.1978,1.195,1332.4092,182.2573,207.8517,1.3414,1.5298,1,
24.5,1601325,0,1,0,2620.4563,29.0909,1.1983,1.1956,1332.4849,183.8978,208.9172,1.3534,1.5376,1,
24.5,1701325,0,1,0,2621.7912,29.094,1.1988,1.1962,1332.5542,185.4054,209.9013,1.3645,1.5447,1,
24.5,1801325,0,1,0,2623.0307,29.0969,1.1993,1.1967,1332.6179,186.7999,210.8164,1.3746,1.5514,1,
24.5,1901325,0,1,0,2624.186,29.0996,1.1997,1.1971,1332.6767,188.0921,211.6674,1.3841,1.5576,1,
24.5,2001325,0,1,0,2625.2669,29.1022,1.2001,1.1976,1332.7313,189.2960,212.4634,1.3929,1.5634,1,
24.5,2101325,0,1,0,2626.2815,29.1045,1.2005,1.198,1332.7822,190.4219,213.2103,1.4011,1.5688,1,
24.5,2201325,0,1,0,2627.2365,29.1068,1.2009,1.1984,1332.8296,191.4773,213.9124,1.4088,1.5739,1,
24.5,2301325,0,1,0,2628.1379,29.1089,1.2012,1.1988,1332.8742,192.4748,214.5789,1.4161,1.5788,1,
24.5,2401325,0,1,0,2628.9909,29.1109,1.2015,1.1991,1332.916,193.4128,215.2067,1.423,1.5833,1,
24.5,2501325,0,1,0,2629.7997,29.1128,1.2018,1.1995,1332.9554,194.2994,215.8012,1.4295,1.5877,1,
24.5,2601325,0,1,0,2630.5684,29.1146,1.2021,1.1998,1332.9927,195.1417,216.3678,1.4356,1.5918,1,
24.5,2701325,0,1,0,2631.3003,29.1163,1.2024,1.2001,1333.028,195.9408,216.9062,1.4415,1.5957,1,
24.5,2801325,0,1,0,2631.9983,29.118,1.2027,1.2004,1333.0614,196.7027,217.4207,1.447,1.5995,1,
24.5,2901325,0,1,0,2632.6652,29.1195,1.2029,1.2007,1333.0932,197.4283,217.9115,1.4523,1.603,1,
24.5,3001325,0,1,0,2633.3033,29.121,1.2032,1.201,1333.1235,198.1215,218.381,1.4574,1.6064,1,
24.5,3101325,0,1,0,2633.9148,29.1225,1.2034,1.2012,1333.1523,198.7847,218.8311,1.4623,1.6097,1,
24.5,3201325,0,1,0,2634.5015,29.1239,1.2037,1.2015,1333.1799,199.4220,219.2647,1.4669,1.6129,1,
24.5,3301325,0,1,0,2635.0652,29.1252,1.2039,1.2017,1333.2063,200.0318,219.6797,1.4714,1.6159,1,
24.5,3401325,0,1,0,2635.6074,29.1265,1.2041,1.202,1333.2315,200.6176,220.079,1.4757,1.6188,1,
24.5,3501325,0,1,0,2636.1295,29.1277,1.2043,1.2022,1333.2558,201.1810,220.4635,1.4798,1.6216,1,
24.5,3601325,0,1,0,2636.6327,29.1289,1.2045,1.2024,1333.279,201.7237,220.8343,1.4837,1.6243,1,
24.5,3701325,0,1,0,2637.1183,29.13,1.2047,1.2026,1333.3014,202.2469,221.1922,1.4876,1.6269,1,
24.5,3801325,0,1,0,2637.5874,29.1311,1.2049,1.2028,1333.3229,202.7518,221.538,1.4912,1.6294,1,
24.5,3901325,0,1,0,2638.0408,29.1322,1.2051,1.203,1333.3436,203.2376,221.8707,1.4948,1.6318,1,
24.5,4001325,0,1,0,2638.4794,29.1332,1.2052,1.2032,1333.3636,203.7132,222.1981,1.4983,1.6342,1,
24.5,4101325,0,1,0,2638.9042,29.1342,1.2054,1.2034,1333.3829,204.1694,222.5115,1.5016,1.6365,1,
24.5,4201325,0,1,0,2639.3158,29.1352,1.2056,1.2036,1333.4015,204.6116,222.8156,1.5048,1.6387,1,
24.5,4301325,0,1,0,2639.715,29.1362,1.2057,1.2038,1333.4195,205.0398,223.1103,1.508,1.6409,1,
24.5,4401325,0,1,0,2640.1024,29.1371,1.2059,1.2039,1333.437,205.4550,223.3963,1.511,1.6429,1,
24.5,4501325,0,1,0,2640.4785,29.138,1.206,1.2041,1333.4538,205.8580,223.6741,1.5139,1.645,1,
